,colour,data
312,Yellow,"[[3.4637969, -2.9867055, -0.56157398, 1.0, 4.0], [3.4173782, -2.9675412, -0.55572426, 10.0, 4.0], [3.3970561, -2.9697115, -0.55401808, 12.0, 4.0], [3.3901706, -2.9835832, -0.55450553, 4.0, 4.0], [3.3499949, -2.8642006, -0.85673243, 9.0, 2.0], [3.3325379, -2.8694718, -0.8548243, 11.0, 2.0], [3.3314002, -2.8888042, -0.85711402, 11.0, 2.0], [3.4867957, -2.8783832, -0.87886631, 2.0, 2.0], [3.3969281, -2.8635199, -0.86360151, 8.0, 2.0], [3.3734424, -2.8639252, -0.86016703, 10.0, 2.0], [3.3316479, -2.9094548, -0.85978532, 14.0, 2.0], [3.3675597, -2.9428885, -0.70833534, 1.0, 3.0], [3.396343, -2.9879639, -0.71646994, 1.0, 3.0]]"
313,Yellow,"[[3.7623053, -3.8005843, -0.65663213, 1.0, 4.0], [3.7086589, -3.7726409, -0.64956367, 10.0, 4.0], [3.6837146, -3.774843, -0.6476137, 17.0, 4.0], [3.6739979, -3.7925963, -0.64834493, 15.0, 4.0], [3.661401, -3.8047588, -0.64834493, 10.0, 4.0], [3.6531951, -3.7409551, -0.82816416, 9.0, 3.0], [3.6367099, -3.751483, -0.82753843, 21.0, 3.0], [3.6201391, -3.7592535, -0.82659984, 17.0, 3.0], [3.6233776, -3.7889991, -0.83035421, 13.0, 3.0], [3.6155705, -3.807354, -0.83160573, 11.0, 3.0], [3.6158109, -3.8343227, -0.83473444, 1.0, 3.0]]"
314,Yellow,"[[3.7940912, -2.3717322, -0.54938704, 6.0, 4.0], [3.7941868, -2.3902519, -0.55060571, 16.0, 4.0], [3.7745075, -2.3953748, -0.54889959, 18.0, 4.0], [3.7577612, -2.4031882, -0.54768091, 9.0, 4.0], [3.8310111, -2.3568537, -0.71240264, 1.0, 3.0], [3.7807894, -2.3441885, -0.7045809, 7.0, 3.0], [3.7562406, -2.3462484, -0.7014522, 12.0, 3.0], [3.7513716, -2.3614504, -0.70207798, 13.0, 3.0], [3.74352, -2.3738775, -0.70207798, 18.0, 3.0], [3.7435329, -2.3922484, -0.70364231, 15.0, 3.0], [3.7364004, -2.407023, -0.70395517, 12.0, 3.0], [3.7408071, -2.4293087, -0.70645815, 7.0, 3.0], [3.7637103, -2.4629028, -0.71240264, 1.0, 3.0]]"
315,Yellow,"[[2.0518851, -1.8980718, -0.44270959, 1.0, 3.0], [2.0466926, -1.9065689, -0.44302243, 10.0, 3.0], [2.0475638, -1.9201021, -0.44458681, 22.0, 3.0], [2.0465937, -1.9326627, -0.44583827, 27.0, 3.0], [2.0258563, -1.9258285, -0.44270959, 24.0, 3.0], [2.0191214, -1.9328884, -0.44270959, 12.0, 3.0], [2.0077579, -1.9361621, -0.44177097, 6.0, 3.0], [2.0250783, -1.9665537, -0.44708973, 1.0, 3.0], [2.0674767, -1.8713883, -0.64380997, 1.0, 1.0], [2.0454147, -1.8637962, -0.63886106, 6.0, 1.0], [2.037787, -1.8692514, -0.6384111, 9.0, 1.0], [1.9657148, -1.8151801, -0.71692878, 7.0, 0.0], [2.0226607, -1.8684194, -0.63571173, 13.0, 1.0], [1.967855, -1.829924, -0.7200346, 7.0, 0.0], [2.0001066, -1.8612173, -0.63076282, 17.0, 1.0], [1.9670956, -1.8420639, -0.72210521, 8.0, 0.0], [1.9967679, -1.8705041, -0.63166261, 21.0, 1.0], [1.9412963, -1.8300247, -0.71485823, 8.0, 0.0], [1.9902264, -1.8774627, -0.63166261, 23.0, 1.0], [2.0204258, -1.9066179, -0.53998947, 1.0, 2.0], [1.9236878, -1.8261497, -0.71071708, 8.0, 0.0], [1.9854025, -1.8853943, -0.6321125, 33.0, 1.0], [1.9995267, -1.9001348, -0.53617334, 1.0, 2.0], [1.9287949, -1.8431964, -0.71485823, 8.0, 0.0], [1.9774009, -1.8909662, -0.63166261, 30.0, 1.0], [2.0414488, -1.9528971, -0.54914832, 1.0, 2.0], [1.9331603, -1.8609717, -0.71899933, 7.0, 0.0], [1.9749992, -1.9019123, -0.63301229, 20.0, 1.0], [1.969414, -1.9104952, -0.63346225, 14.0, 1.0], [1.9742211, -1.9279077, -0.63706142, 11.0, 1.0], [1.9758162, -1.9429854, -0.63976085, 8.0, 1.0], [1.9593294, -1.940272, -0.63661152, 6.0, 1.0], [1.996701, -1.9911329, -0.65100837, 1.0, 1.0]]"
316,Yellow,"[[2.0642922, -2.303925, -0.4899528, 2.0, 3.0], [2.0549242, -2.3096409, -0.48963994, 13.0, 3.0], [2.0307536, -2.2993896, -0.4858855, 25.0, 3.0], [2.0226188, -2.3039203, -0.48557264, 32.0, 3.0], [2.0145645, -2.3109663, -0.48557264, 26.0, 3.0], [2.0219996, -2.3359072, -0.48932707, 11.0, 3.0], [2.0159991, -2.3462989, -0.4899528, 3.0, 3.0], [1.988873, -2.4290626, -0.72479236, 1.0, 1.0], [2.1183288, -2.3117502, -0.72389257, 1.0, 1.0], [2.0538507, -2.2571526, -0.70454675, 4.0, 1.0], [2.0355074, -2.2527404, -0.70094752, 9.0, 1.0], [2.0276313, -2.2598319, -0.70094752, 11.0, 1.0], [2.0167429, -2.264338, -0.70004773, 15.0, 1.0], [2.0023715, -2.2640653, -0.69779825, 23.0, 1.0], [2.0216892, -2.2875164, -0.59341598, 1.0, 2.0], [1.9913896, -2.2659533, -0.6964485, 29.0, 1.0], [2.0330338, -2.3141539, -0.5987587, 1.0, 2.0], [1.9757799, -2.264081, -0.69374907, 41.0, 1.0], [2.0068753, -2.300524, -0.59341598, 1.0, 2.0], [1.9793503, -2.284219, -0.69779825, 46.0, 1.0], [2.0193994, -2.3312583, -0.59952188, 1.0, 2.0], [1.971365, -2.2911141, -0.69779825, 23.0, 1.0], [1.9705478, -2.307215, -0.70049763, 16.0, 1.0], [1.9574405, -2.3081348, -0.69869804, 14.0, 1.0], [1.9556479, -2.3224063, -0.70094752, 11.0, 1.0], [1.9529366, -2.3348579, -0.70274711, 9.0, 1.0], [1.9522451, -2.3506556, -0.70544654, 6.0, 1.0], [1.9750232, -2.3950427, -0.71669412, 1.0, 1.0]]"
317,Yellow,"[[4.8004332, -3.8873141, -0.97834122, 1.0, 3.0], [4.7776494, -3.8965559, -0.97646403, 1.0, 3.0], [4.7350173, -3.8893867, -0.97051954, 3.0, 3.0], [4.7001028, -3.8882632, -0.96613932, 3.0, 3.0], [4.6956077, -3.9122329, -0.96801656, 4.0, 3.0], [4.6894889, -3.9349482, -0.96958095, 6.0, 3.0], [4.76438, -4.0006247, -0.76387709, 3.0, 4.0]]"
318,Yellow,"[[1.6767371, -1.9241127, -0.40422669, 1.0, 3.0], [1.6661328, -1.9254724, -0.4032881, 6.0, 3.0], [1.668413, -1.9417646, -0.40547815, 21.0, 3.0], [1.6539322, -1.9385601, -0.40360096, 25.0, 3.0], [1.6458783, -1.9428144, -0.4032881, 29.0, 3.0], [1.6390865, -1.9485477, -0.4032881, 15.0, 3.0], [1.6338826, -1.9554883, -0.40360096, 9.0, 3.0], [1.6270469, -1.9611797, -0.40360096, 2.0, 3.0], [1.5623097, -1.9067314, -0.66050619, 16.0, 0.0], [1.5789998, -1.9284737, -0.57542485, 9.0, 1.0], [1.5641785, -1.9226635, -0.66412973, 14.0, 0.0], [1.5771757, -1.9400222, -0.57722449, 8.0, 1.0], [1.5623131, -1.9341228, -0.66620022, 12.0, 0.0], [1.5912021, -1.9712942, -0.58487278, 4.0, 1.0], [1.5446745, -1.9260013, -0.66154152, 11.0, 0.0], [1.5403489, -1.9344038, -0.66257679, 10.0, 0.0], [1.5407755, -1.9488614, -0.66568261, 9.0, 0.0], [1.5398504, -1.9766008, -0.67137665, 8.0, 0.0], [1.5413089, -2.0072219, -0.67810595, 3.0, 0.0], [1.5588887, -2.0448527, -0.68897635, 1.0, 0.0], [1.7332674, -1.8783239, -0.68483526, 2.0, 0.0], [1.6992924, -1.8544523, -0.6739648, 3.0, 0.0], [1.6866314, -1.852934, -0.67137665, 7.0, 0.0], [1.6869559, -1.8656815, -0.6739648, 7.0, 0.0], [1.6688174, -1.8586216, -0.6693061, 7.0, 0.0], [1.6546056, -1.8557838, -0.66620022, 7.0, 0.0], [1.6969367, -1.9046, -0.5889219, 1.0, 1.0], [1.6468369, -1.8601018, -0.66568261, 9.0, 0.0], [1.6773654, -1.8959167, -0.58442289, 3.0, 1.0], [1.6377828, -1.8629373, -0.66464734, 10.0, 0.0], [1.6565895, -1.8856562, -0.57947397, 8.0, 1.0], [1.6350815, -1.8730086, -0.66620022, 13.0, 0.0], [1.6448729, -1.885553, -0.57767433, 11.0, 1.0], [1.6272681, -1.8772449, -0.66568261, 17.0, 0.0], [1.6319014, -1.8839185, -0.57542485, 15.0, 1.0], [1.6156644, -1.8770574, -0.66361207, 20.0, 0.0], [1.6316693, -1.8969904, -0.57767433, 21.0, 1.0], [1.6053369, -1.8782799, -0.66205913, 22.0, 0.0], [1.6263032, -1.9041563, -0.57812428, 24.0, 1.0], [1.6533782, -1.9365413, -0.49495855, 1.0, 2.0], [1.5987707, -1.8838722, -0.66205913, 23.0, 0.0], [1.6120839, -1.9009042, -0.57542485, 30.0, 1.0], [1.6313738, -1.9243307, -0.49037915, 1.0, 2.0], [1.59343, -1.8909187, -0.66257679, 24.0, 0.0], [1.6054388, -1.9065197, -0.57542485, 43.0, 1.0], [1.6271753, -1.9330173, -0.49114239, 2.0, 2.0], [1.5905389, -1.9009143, -0.66412973, 25.0, 0.0], [1.6016082, -1.9148227, -0.57632464, 33.0, 1.0], [1.5755829, -1.8957782, -0.66050619, 21.0, 0.0], [1.5998949, -1.9263982, -0.57812428, 21.0, 1.0], [1.5677264, -1.8997762, -0.65998858, 18.0, 0.0], [1.5944003, -1.9334745, -0.57857412, 13.0, 1.0], [1.6556716, -1.9808637, -0.50182766, 1.0, 2.0]]"
319,Yellow,"[[3.5754769, -2.4868727, -0.53476268, 1.0, 4.0], [3.4961021, -2.5926492, -0.8460471, 1.0, 2.0], [3.4650106, -2.5883882, -0.84070444, 1.0, 2.0], [3.6099498, -2.378516, -0.84032285, 1.0, 2.0]]"
320,Yellow,"[[3.0928214, -2.9063845, -0.52111334, 2.0, 4.0], [3.0941923, -2.9280787, -0.5230633, 9.0, 4.0], [3.069582, -2.9251671, -0.52062589, 9.0, 4.0], [3.0627296, -2.9380782, -0.52111334, 1.0, 4.0], [2.9898629, -3.0266159, -0.82696623, 1.0, 2.0], [3.0777035, -2.8281109, -0.81246477, 13.0, 2.0], [3.0548437, -2.8268361, -0.80903018, 14.0, 2.0], [3.0478301, -2.8401592, -0.80979347, 15.0, 2.0], [3.0307391, -2.8440635, -0.80788535, 17.0, 2.0], [3.0222201, -2.8559735, -0.80826694, 22.0, 2.0], [3.0542307, -2.8882422, -0.66578513, 1.0, 3.0], [3.0022774, -2.8570321, -0.80559564, 29.0, 2.0], [3.0441303, -2.8988857, -0.66578513, 1.0, 3.0], [2.9823637, -2.8579862, -0.80292428, 36.0, 2.0], [2.9827607, -2.8774018, -0.80559564, 19.0, 2.0], [2.9769232, -2.8918996, -0.80674046, 15.0, 2.0], [2.9757385, -2.9099917, -0.80903018, 15.0, 2.0], [2.9739561, -2.9286263, -0.81131989, 15.0, 2.0], [3.1912959, -2.872447, -0.83459854, 1.0, 2.0], [3.1317925, -2.8387403, -0.82162356, 1.0, 2.0], [3.1136601, -2.8411698, -0.81933385, 11.0, 2.0]]"
321,Yellow,"[[1.8783493, -2.2916284, -0.46930346, 31.0, 3.0], [1.865751, -2.2917168, -0.46805197, 11.0, 3.0], [1.8540145, -2.2936068, -0.46711335, 6.0, 3.0], [1.9568207, -2.3033257, -0.47868952, 1.0, 3.0], [1.9118313, -2.2663553, -0.46961632, 2.0, 3.0], [1.9013717, -2.2699866, -0.46899059, 10.0, 3.0], [1.8909103, -2.2735722, -0.46836486, 23.0, 3.0], [1.8913673, -2.2911513, -0.47055492, 33.0, 3.0], [1.840607, -2.243185, -0.66990429, 38.0, 1.0], [1.8539214, -2.260216, -0.5682292, 1.0, 2.0], [1.8368515, -2.2538083, -0.67125398, 48.0, 1.0], [1.8732953, -2.3001637, -0.57662481, 1.0, 2.0], [1.8191662, -2.2480872, -0.66765475, 26.0, 1.0], [1.8186313, -2.2635386, -0.67035419, 19.0, 1.0], [1.8180104, -2.2790134, -0.67305356, 14.0, 1.0], [1.812464, -2.2884007, -0.67395335, 11.0, 1.0], [1.8237381, -2.3192232, -0.68115181, 9.0, 1.0], [1.8156315, -2.3255751, -0.68115181, 6.0, 1.0], [1.8421248, -2.376565, -0.69419903, 1.0, 1.0], [1.9843453, -2.3005087, -0.70139742, 1.0, 1.0], [1.9192575, -2.2408185, -0.68115181, 4.0, 1.0], [1.9038488, -2.2385974, -0.67845237, 9.0, 1.0], [1.8859646, -2.2333186, -0.67485321, 12.0, 1.0], [1.8668885, -2.226449, -0.67080408, 16.0, 1.0], [1.8541179, -2.2269614, -0.6690045, 22.0, 1.0], [1.8475746, -2.2349219, -0.6694544, 26.0, 1.0], [1.9018115, -2.3021655, -0.580441, 1.0, 2.0]]"
322,Yellow,"[[4.7216139, -3.0440385, -0.68978053, 1.0, 4.0], [4.6558585, -3.1156495, -0.88729644, 1.0, 3.0], [4.6258349, -3.0501761, -0.87759745, 11.0, 3.0], [4.6305051, -3.0753353, -0.88041329, 6.0, 3.0]]"
323,Yellow,"[[2.3851862, -2.3357465, -0.52874857, 1.0, 3.0], [2.3478854, -2.3145213, -0.52217829, 6.0, 3.0], [2.3303823, -2.3125546, -0.51998824, 17.0, 3.0], [2.3167067, -2.3150897, -0.51873678, 23.0, 3.0], [2.2539427, -2.2657752, -0.73783952, 14.0, 1.0], [2.2938654, -2.3067126, -0.63234103, 6.0, 2.0], [2.3030415, -2.3175576, -0.51748526, 33.0, 3.0], [2.251498, -2.2791746, -0.7396391, 18.0, 1.0], [2.2757409, -2.3053246, -0.62966973, 8.0, 2.0], [2.3084047, -2.3400457, -0.52061397, 18.0, 3.0], [2.2404003, -2.2846286, -0.73873931, 15.0, 1.0], [2.2731769, -2.318862, -0.6311962, 4.0, 2.0], [2.3002222, -2.3480895, -0.52061397, 8.0, 3.0], [2.2409708, -2.300421, -0.74143875, 13.0, 1.0], [2.282872, -2.3450706, -0.63615721, 1.0, 2.0], [2.292423, -2.3557043, -0.52061397, 1.0, 3.0], [2.2778125, -2.3554506, -0.63692045, 1.0, 2.0], [2.283175, -2.3775477, -0.64073664, 1.0, 2.0], [2.42098, -2.2870071, -0.76888275, 1.0, 1.0], [2.3565049, -2.2417178, -0.75088662, 3.0, 1.0], [2.3303719, -2.2324052, -0.74503797, 5.0, 1.0], [2.3225651, -2.240526, -0.74503797, 6.0, 1.0], [2.2993543, -2.2336829, -0.740089, 7.0, 1.0], [2.2957222, -2.2457838, -0.74143875, 10.0, 1.0], [2.2868741, -2.2520168, -0.74098879, 10.0, 1.0], [2.3146992, -2.2802143, -0.63157779, 1.0, 2.0], [2.2835455, -2.2637041, -0.74233854, 12.0, 1.0], [2.3377941, -2.3182902, -0.6399734, 1.0, 2.0], [2.263217, -2.2592704, -0.73828942, 13.0, 1.0], [2.3032925, -2.3000789, -0.63272268, 2.0, 2.0]]"
324,Yellow,"[[6.1509819, -4.579792, -0.6709249, 2.0, 5.0], [6.1349578, -4.6012354, -0.6709249, 1.0, 5.0], [6.0788651, -4.4899197, -0.92791325, 6.0, 4.0], [6.0504146, -4.5016317, -0.92596334, 9.0, 4.0], [6.0306978, -4.5213957, -0.9254759, 13.0, 4.0]]"
325,Yellow,"[[3.1883836, -2.9318688, -0.53183788, 1.0, 4.0], [3.1489997, -2.9160058, -0.52696311, 6.0, 4.0], [3.1271873, -2.9161494, -0.52501315, 5.0, 4.0], [3.1748714, -2.9814029, -0.53476268, 1.0, 4.0], [3.0953002, -2.8234267, -0.81437284, 16.0, 2.0], [3.0873661, -2.8350034, -0.81475443, 18.0, 2.0], [3.0803344, -2.848429, -0.81551766, 20.0, 2.0], [3.0703726, -2.8591638, -0.81551766, 31.0, 2.0], [3.2034531, -2.8411605, -0.83230883, 1.0, 2.0], [3.161303, -2.823554, -0.82391334, 7.0, 2.0], [3.1499679, -2.8332584, -0.82353163, 13.0, 2.0], [3.128418, -2.8336928, -0.82047874, 15.0, 2.0], [3.098443, -2.8873236, -0.67079103, 1.0, 3.0]]"
326,Yellow,"[[5.2382059, -3.9962258, -0.80896878, 6.0, 4.0], [5.1990399, -3.9951334, -0.80506897, 13.0, 4.0], [5.1866326, -4.014472, -0.80531269, 9.0, 4.0], [5.2172928, -3.8916836, -1.0309032, 1.0, 3.0], [5.194201, -3.9027522, -1.029026, 6.0, 3.0], [5.1584945, -3.9041698, -1.0246458, 10.0, 3.0], [5.1401219, -3.9185598, -1.0237073, 12.0, 3.0], [5.1248455, -3.9352756, -1.0233943, 18.0, 3.0], [5.1188908, -3.9591825, -1.0249587, 21.0, 3.0], [5.1050391, -3.9770272, -1.0249587, 13.0, 3.0]]"
327,Yellow,"[[1.3702536, -1.8538204, -0.36511809, 2.0, 3.0], [1.3719544, -1.8697407, -0.36730817, 8.0, 3.0], [1.3561151, -1.8617446, -0.36480519, 19.0, 3.0], [1.3364985, -1.861305, -0.362928, 24.0, 3.0], [1.3345791, -1.8723933, -0.36417946, 15.0, 3.0], [1.3360217, -1.8883283, -0.36636955, 8.0, 3.0], [1.316934, -1.8751985, -0.362928, 1.0, 3.0], [1.4085683, -1.8918058, -0.37356552, 1.0, 3.0], [1.311249, -1.9653915, -0.63307142, 2.0, 0.0], [1.3617085, -1.7991955, -0.60460132, 7.0, 0.0], [1.3554199, -1.8039378, -0.60460132, 10.0, 0.0], [1.3491147, -1.8086581, -0.60460132, 16.0, 0.0], [1.3794662, -1.8513701, -0.44878277, 1.0, 2.0], [1.342793, -1.8133564, -0.60460132, 20.0, 0.0], [1.3648227, -1.8451253, -0.44611144, 6.0, 2.0], [1.3238684, -1.8009106, -0.59890729, 23.0, 0.0], [1.3525636, -1.8419659, -0.44420335, 11.0, 2.0], [1.3164352, -1.8039602, -0.59838963, 26.0, 0.0], [1.3514205, -1.8532599, -0.52953482, 1.0, 1.0], [1.3461257, -1.8466761, -0.44420335, 17.0, 2.0], [1.312713, -1.8114444, -0.59942496, 28.0, 0.0], [1.3155503, -1.8166938, -0.51783735, 1.0, 1.0], [1.3365411, -1.8463589, -0.44305849, 22.0, 2.0], [1.3371987, -1.8486255, -0.36136368, 22.0, 3.0], [1.3086382, -1.819152, -0.60046023, 36.0, 0.0], [1.2955515, -1.8022867, -0.51243854, 3.0, 1.0], [1.326651, -1.8462303, -0.44191366, 26.0, 2.0], [1.3045256, -1.8268532, -0.6014955, 48.0, 0.0], [1.3028355, -1.8258337, -0.51783735, 4.0, 1.0], [1.3156381, -1.8444566, -0.44038719, 24.0, 2.0], [1.285852, -1.8140589, -0.59580147, 49.0, 0.0], [1.2919488, -1.8240094, -0.51603776, 1.0, 1.0], [1.3125952, -1.8538445, -0.44153205, 13.0, 2.0], [1.2828467, -1.8232763, -0.59735435, 32.0, 0.0], [1.3128896, -1.8680526, -0.44382176, 8.0, 2.0], [1.2786869, -1.8309108, -0.59838963, 21.0, 0.0], [1.3175933, -1.8887256, -0.44763795, 5.0, 2.0], [1.2810926, -1.8480644, -0.60253078, 20.0, 0.0], [1.2746339, -1.852525, -0.60253078, 16.0, 0.0], [1.2703385, -1.8601537, -0.60356599, 11.0, 0.0], [1.2656797, -1.8679961, -0.60460132, 9.0, 0.0], [1.2760684, -1.8982745, -0.61288351, 7.0, 0.0], [1.4218563, -1.8651023, -0.62841266, 3.0, 0.0], [1.380955, -1.8799421, -0.53853285, 1.0, 1.0], [1.3416145, -1.9082162, -0.53853285, 1.0, 1.0], [1.3232864, -1.9110682, -0.45183572, 1.0, 2.0]]"
328,Yellow,"[[1.9639257, -2.2712195, -0.47556084, 1.0, 3.0], [1.9508382, -2.2720664, -0.47430936, 7.0, 3.0], [1.9522663, -2.2890439, -0.47649944, 20.0, 3.0], [1.9383582, -2.2904913, -0.47524795, 30.0, 3.0], [1.9282099, -2.2938826, -0.47462222, 38.0, 3.0], [1.9125962, -2.2915001, -0.472745, 28.0, 3.0], [1.9184512, -2.314893, -0.47618657, 12.0, 3.0], [1.9040833, -2.3139486, -0.47462222, 6.0, 3.0], [1.8691592, -2.2852931, -0.68160176, 18.0, 1.0], [1.8611705, -2.2918038, -0.68160176, 14.0, 1.0], [1.8592753, -2.3058717, -0.68385124, 11.0, 1.0], [1.8585223, -2.3214753, -0.68655062, 9.0, 1.0], [1.8576829, -2.3371019, -0.68925005, 6.0, 1.0], [1.8543427, -2.3496909, -0.69104964, 4.0, 1.0], [1.8425241, -2.3515477, -0.68970001, 3.0, 1.0], [1.8366973, -2.3610413, -0.6905998, 2.0, 1.0], [1.8427385, -2.385946, -0.69599861, 1.0, 1.0], [2.0431597, -2.2956111, -0.70949566, 1.0, 1.0], [1.996419, -2.2589233, -0.69599861, 1.0, 1.0], [1.9859509, -2.2629488, -0.69509882, 3.0, 1.0], [1.9498733, -2.2375457, -0.68520099, 7.0, 1.0], [1.9360657, -2.2366323, -0.68295145, 11.0, 1.0], [1.930787, -2.2463326, -0.68385124, 14.0, 1.0], [1.9144701, -2.2423487, -0.68070197, 16.0, 1.0], [1.9801844, -2.3209577, -0.59303439, 1.0, 2.0], [1.9033265, -2.2467091, -0.67980212, 22.0, 1.0], [1.9361389, -2.2862504, -0.58234906, 1.0, 2.0], [1.8845733, -2.239589, -0.675753, 25.0, 1.0], [1.9041395, -2.2644448, -0.57509834, 2.0, 2.0], [1.8792433, -2.2491446, -0.67665279, 34.0, 1.0], [1.9029127, -2.278281, -0.57700646, 4.0, 2.0], [1.8751137, -2.26019, -0.67800254, 32.0, 1.0], [1.9049746, -2.296999, -0.58005941, 1.0, 2.0], [1.8771248, -2.2787547, -0.68160176, 23.0, 1.0], [1.9044327, -2.3127277, -0.58234906, 1.0, 2.0]]"
329,Yellow,"[[2.3736794, -1.90576, -0.48213109, 23.0, 3.0], [2.3685484, -1.9152763, -0.48244393, 26.0, 3.0], [2.3090119, -1.9047568, -0.69104964, 12.0, 1.0], [2.3406801, -1.9322538, -0.58998144, 1.0, 2.0], [2.3559768, -1.9462646, -0.48400828, 5.0, 3.0], [2.2975194, -1.9094703, -0.68970001, 10.0, 1.0], [2.3520367, -1.9554737, -0.59456086, 1.0, 2.0], [2.2908399, -1.9174786, -0.68970001, 10.0, 1.0], [2.3753016, -1.9888797, -0.60219324, 1.0, 2.0], [2.2915828, -1.9317434, -0.69194949, 9.0, 1.0], [2.2896216, -1.9431149, -0.69329923, 7.0, 1.0], [2.2843063, -1.9523612, -0.69374907, 6.0, 1.0], [2.2863393, -1.9679507, -0.6964485, 6.0, 1.0], [2.2750382, -1.9720904, -0.69509882, 4.0, 1.0], [2.3033738, -2.0107772, -0.7058965, 1.0, 1.0], [2.4410174, -1.8347671, -0.70499665, 1.0, 1.0], [2.4066319, -1.8221031, -0.6968984, 3.0, 1.0], [2.3987074, -1.8293111, -0.6964485, 4.0, 1.0], [2.3830349, -1.8305501, -0.69374907, 6.0, 1.0], [2.3643003, -1.8293172, -0.69014984, 7.0, 1.0], [2.364049, -1.8423507, -0.69194949, 9.0, 1.0], [2.3622024, -1.8542012, -0.69329923, 10.0, 1.0], [2.4103522, -1.8926761, -0.59570575, 1.0, 2.0], [2.4183571, -1.9003271, -0.48713696, 1.0, 3.0], [2.3483958, -1.8559827, -0.69104964, 12.0, 1.0], [2.385252, -1.8864639, -0.59112626, 1.0, 2.0], [2.3980999, -1.8973053, -0.48432118, 7.0, 3.0], [2.3373291, -1.860528, -0.68970001, 13.0, 1.0], [2.3743761, -1.8906946, -0.58998144, 2.0, 2.0], [2.3852828, -1.9007406, -0.48306966, 17.0, 3.0], [2.3171365, -1.8577045, -0.68565083, 16.0, 1.0], [2.3597739, -1.8932414, -0.58807337, 5.0, 2.0], [2.3118279, -1.8674096, -0.68610078, 20.0, 1.0], [2.3500962, -1.898999, -0.58731008, 9.0, 2.0], [2.3086464, -1.8775245, -0.68700057, 21.0, 1.0], [2.3373625, -1.9022341, -0.58578366, 9.0, 2.0], [2.3729074, -1.9318502, -0.48463401, 18.0, 3.0], [2.3066013, -1.8892764, -0.68835026, 15.0, 1.0], [2.3386347, -1.9161959, -0.58769172, 4.0, 2.0], [2.3737874, -1.946384, -0.48619837, 10.0, 3.0]]"
330,Yellow,"[[2.9562681, -2.8768535, -0.50648904, 4.0, 4.0], [2.9447901, -2.8857658, -0.50624532, 15.0, 4.0], [2.9346988, -2.8960276, -0.50624532, 23.0, 4.0], [2.9231641, -2.9048545, -0.50600159, 12.0, 4.0], [2.9308674, -2.9308674, -0.50892639, 4.0, 4.0], [2.835146, -2.8510244, -0.78155369, 17.0, 2.0], [2.830694, -2.8664911, -0.78308016, 15.0, 2.0], [2.9630427, -2.9817188, -0.66578513, 1.0, 3.0], [2.9256649, -2.803652, -0.78765959, 14.0, 2.0], [2.9130349, -2.8111205, -0.78689629, 15.0, 2.0], [2.9003887, -2.8185356, -0.78613311, 15.0, 2.0], [2.8750973, -2.8135378, -0.78193527, 17.0, 2.0], [2.8610637, -2.819423, -0.78079039, 22.0, 2.0], [2.8498113, -2.8280098, -0.7804088, 29.0, 2.0], [2.8450804, -2.8411107, -0.78155369, 26.0, 2.0], [3.0195577, -2.815783, -0.80254269, 1.0, 2.0], [2.981576, -2.7989068, -0.79491037, 1.0, 2.0], [2.9480202, -2.7858551, -0.78842276, 8.0, 2.0], [2.9397001, -2.7974823, -0.78880447, 12.0, 2.0], [3.0033588, -2.9411058, -0.66578513, 1.0, 3.0], [2.9058695, -2.8655765, -0.64638728, 1.0, 3.0], [2.8874395, -2.8673513, -0.64451009, 1.0, 3.0], [2.8895955, -2.8875787, -0.64701301, 1.0, 3.0]]"
331,Yellow,"[[2.1034932, -2.2843287, -0.49182999, 1.0, 3.0], [2.1035047, -2.3004038, -0.49370724, 12.0, 3.0], [2.0950589, -2.3080986, -0.49370724, 26.0, 3.0], [2.0949249, -2.3242011, -0.49558446, 33.0, 3.0], [2.0723073, -2.3153088, -0.49214289, 30.0, 3.0], [2.0668373, -2.3254814, -0.49276862, 12.0, 3.0], [2.0656514, -2.3397267, -0.49433297, 5.0, 3.0], [2.1885307, -2.3102646, -0.73469019, 1.0, 1.0], [2.1377251, -2.2724688, -0.72029334, 1.0, 1.0], [2.1128807, -2.2610354, -0.71444458, 4.0, 1.0], [2.0947649, -2.2566035, -0.71084535, 9.0, 1.0], [2.0815918, -2.2581706, -0.70904577, 12.0, 1.0], [2.0631704, -2.2539234, -0.70544654, 18.0, 1.0], [2.05529, -2.2611115, -0.70544654, 22.0, 1.0], [2.100163, -2.3120992, -0.60715425, 1.0, 2.0], [2.0548217, -2.2773104, -0.70814598, 25.0, 1.0], [2.0789301, -2.3048377, -0.60333806, 1.0, 2.0], [2.0403581, -2.2772124, -0.7058965, 33.0, 1.0], [2.0669427, -2.3076932, -0.60219324, 2.0, 2.0], [2.0298057, -2.2814088, -0.70499665, 42.0, 1.0], [2.0784457, -2.3368988, -0.60791749, 1.0, 2.0], [2.0222292, -2.2881272, -0.70499665, 24.0, 1.0], [2.018086, -2.299566, -0.70634633, 20.0, 1.0], [2.0126071, -2.309535, -0.70724612, 14.0, 1.0], [2.0121841, -2.325388, -0.70994556, 12.0, 1.0], [2.0057321, -2.3335259, -0.71039551, 10.0, 1.0], [1.9887185, -2.330137, -0.70724612, 6.0, 1.0], [1.9994718, -2.359365, -0.71399474, 3.0, 1.0], [2.0062802, -2.3842227, -0.71939355, 2.0, 1.0], [2.0054424, -2.4001842, -0.72209293, 1.0, 1.0]]"
